ChIJhRoYKUkFdkgRDL20SU9sr9E,Hyde Park,21,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",58,17.6,19.4,86,802,0,24,37,200,1
ChIJ-0tfftstekgR6oITC6qZoHk,Peak District National Park,21,"['park', 'point_of_interest', 'establishment']",58,11.2,12.2,100,803,0,28,35,26,1
ChIJFa_PuNXFh0gRxFmJDYSbeNo,Tesco,22,"['supermarket', 'grocery_or_supermarket', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",0,12.1,12.3,100,803,0,47,57,200,21
ChIJKWVlUsRw2EcRqYaqw-Wv410,ALDI,22,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,13.9,17,100,803,0.048828125,47,42,200,21
ChIJUSjtYCQhe0gRaFlTJAbaEaE,Liverpool Central,22,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",76,12.5,14.1,94,803,0.001953125,53,48,48,15
ChIJrYJyjivDekgRZtRiyQ3EVo4,Morrisons,22,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,11.7,13.9,99,803,0,23,50,200,15
ChIJP1nbLZVw2EcR4Ux2VAZ3Cmw,Jesus Green,22,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4,14,17.6,100,520,0.125,45,20,65,43
ChIJF87tCrUadkgR4FN5LwLXMWA,Waitrose & Partners Edgware,22,"['supermarket', 'hospital', 'grocery_or_supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']",0,15.8,18.4,95,803,0,45,20,65,43
ChIJL7CVDxgbdkgRnNimu0Q_Otc,Kings Cross - St Pancras,22,"['point_of_interest', 'establishment']",22,15.6,18.3,97,803,0,14,39,115,43
ChIJ5SWYXpgedkgRkiXdc02xVNE,B&M Home Store,22,"['point_of_interest', 'store', 'establishment']",0,15.4,18.3,95,803,0,0,47,2,43
ChIJTaLYdX7BeUgRygTs7Pnl8M0,Shell,22,"['gas_station', 'car_wash', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",72,12.7,14.4,100,803,0,72,29,200,17
ChIJTSxJs8axe0gRutKEEH4vhs4,Boots,22,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0,12.4,13.5,100,803,0,58,73,200,17
ChIJPZUqGSAbdkgRe0yzDRgr8vE,KFC Mornington Crescent,22,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",0,17.5,19,89,802,0,0,4,200,55
ChIJU_AZ8xwbdkgRqSEKycvPoGs,Pets at Home Camden,22,"['pet_store', 'point_of_interest', 'store', 'establishment']",0,17.5,19,89,802,0,0,25,0,55
ChIJZ50ILt5IdkgRqNnXuD2JES8,McDonald's Luton - Chaul End Lane,22,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",0,13.3,16.3,98,802,0,71,29,3,34
ChIJSz0wcslwfkgRYX9W99EHOUE,Superdrug,22,"['point_of_interest', 'store', 'establishment']",0,11.9,12.8,100,803,0,64,78,187,34
ChIJ_W7bFJYbcUgRlleJU3U406o,Lidl,22,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,11.7,14.5,42,802,0,42,44,200,34
ChIJuYjH7UZ7ZUgRp3v5A9XLf_8,Snowdonia National Park,22,"['park', 'point_of_interest', 'establishment']",7,8,8.9,100,803,0,34,14,1,12
ChIJmd_jgNJGe0gR50Xi5wtGO_k,St Anne's Beach,22,"['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",0,12.2,12.2,100,803,0.005859375,100,33,2,6
ChIJ15bUOgr3ckgRpCGJ40tzuWQ,Weymouth Beach,22,"['point_of_interest', 'establishment']",5,12.3,13.2,8,800,0,100,35,9,3
ChIJgTRdQwMEdkgRfQ4hI9QEpSU,B&Q,22,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",0,17.8,19.2,80,802,0,42,57,200,3
ChIJY6WBrGFw2EcRQ9_h91Pd_eE,Halfords - Cambridge,22,"['bicycle_store', 'car_repair', 'point_of_interest', 'clothing_store', 'store', 'establishment']",0,15.5,18.2,99,803,0,75,60,200,3
ChIJB68ePhgibkgRfmORxBM2Mtg,Tesco Superstore,22,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,11.1,12.6,61,803,0,13,39,9,5
ChIJAf6HEbLfeUgR73OnKEArLcE,Waitrose & Partners Mountsorrell,22,"['supermarket', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",0,13.5,14.5,44,803,0.052734375,13,39,9,5
ChIJ2yb0sesadkgRIQOyE6qMxLU,Primrose Hill,22,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",0,17.2,18.8,75,802,0,23,61,30,5
ChIJxT358KxeeUgRcr9xzVYqQXQ,Woodhouse Moor,22,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",8,13,14,99,803,0.0078125,0,38,6,13
ChIJpzm3HB4bdkgR5BytQRbMiCc,Sainsbury's,22,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,15.6,18.3,97,803,0,37,55,200,13
ChIJhRoYKUkFdkgRDL20SU9sr9E,Hyde Park,22,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",24,17.6,19,55,802,0,24,39,200,13
ChIJ-0tfftstekgR6oITC6qZoHk,Peak District National Park,22,"['park', 'point_of_interest', 'establishment']",24,10.3,11.6,100,803,0,28,35,26,13
ChIJFa_PuNXFh0gRxFmJDYSbeNo,Tesco,22,"['supermarket', 'grocery_or_supermarket', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",0,12.1,12.3,100,803,0,47,57,200,8
ChIJKWVlUsRw2EcRqYaqw-Wv410,ALDI,23,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,13.1,13.9,100,803,0,47,57,200,8
ChIJUSjtYCQhe0gRaFlTJAbaEaE,Liverpool Central,23,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",47,11.7,12.5,95,803,0,53,47,44,8
ChIJrYJyjivDekgRZtRiyQ3EVo4,Morrisons,23,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,10.8,11.7,86,803,0,23,50,200,8
ChIJP1nbLZVw2EcR4Ux2VAZ3Cmw,Jesus Green,23,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3,13.3,14,100,803,0,45,15,68,23
ChIJF87tCrUadkgR4FN5LwLXMWA,Waitrose & Partners Edgware,23,"['supermarket', 'hospital', 'grocery_or_supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']",0,14.6,15.8,65,803,0,45,15,68,23
